aff_if,class_atual,tipo_link,link,id,name
1536298884,Bronze,Grupo,https://chat.whatsapp.com/GdzHjlsTtmPCVt3vXJkXFv,120363027487439513@g.us,DAZAMIGAPROMOS 1 ✨
1536298884,Bronze,Grupo,https://chat.whatsapp.com/HWIR8cXLwCf4MelCkHpGz,LINK QUEBRADO,LINK QUEBRADO
1539409111,Bronze,Grupo,https://chat.whatsapp.com/CKKv1VSNT53Dfy4kE3Y7cM,120363354358616333@g.us,Bruxo das Promoções #05
1539409111,Bronze,Grupo,https://chat.whatsapp.com/KXGSBZpRWnc5c66bbkNL1b,120363299458437089@g.us,Bruxo das Promoções #01
1550052320,Silver,Grupo,https://chat.whatsapp.com/CRUCLnt5HAy7lWpQjzxUzH,120363201727659718@g.us,avisaDesconto | 001
1565324511,Silver,Grupo,https://chat.whatsapp.com/FXlIvN8c9IC9c8mjzYajbc,120363041417231223@g.us,Promoções 11 🛍💖
1572653489,Bronze,Grupo,https://chat.whatsapp.com/BuQlemEFW2r2aOUGoGRJSl,120363419466959336@g.us,11 Caçadores de OFERTAS BABY
1572653489,Bronze,Grupo,https://chat.whatsapp.com/JWqy8bqlTJeLNq23PuMupS,120363305401214762@g.us,08 Caçadores de ofertas 
1577887940,Silver,Grupo,https://chat.whatsapp.com/GHdEPxuQlfL1maMuQNTHIX,120363404716527664@g.us,A PROMO MEN 🔥 #39
1588265237,Bronze,Grupo,https://chat.whatsapp.com/LYEMzs28deCDS8alcefD3X,120363182048493425@g.us,Promo Atleta  #1
1629748942,Silver,Grupo,https://chat.whatsapp.com/LnFhir7J5Wf3Qt7TktN6mE,120363406003703704@g.us,ACHADOS DA MAG #23🔥🛍️
1639459856,Bronze,Grupo,https://chat.whatsapp.com/IjHp4Xcwz1WBaBduXFvLbe,120363424178779521@g.us,Unboxing Na Lata - Black Friday
1661960926,Bronze,Grupo,https://chat.whatsapp.com/E4Kf4pq6GsT9mVJTLJBIdO,120363424000272262@g.us,Ez Promoções #9
1665449142,Bronze,Grupo,https://chat.whatsapp.com/EEiuubOHou3FiTT9WJaZt3,120363422581214841@g.us,CUPONS E PROMOÇÕES- OFICINA GARAGEM 💸
1690741909,Bronze,Grupo,https://chat.whatsapp.com/EQPW7qloTDtDvp1dmyrRQD,120363199164129583@g.us,Promoções do Perigo
1690741909,Bronze,Grupo,https://chat.whatsapp.com/ES211BzXU6g8tXy227x9fQ,120363421617639643@g.us,Perigo Games e Periféricos #1
1692585264,Silver,Grupo,https://chat.whatsapp.com/K0E77yI0eJF9s5ESp4laL9,120363419933978938@g.us,Sidão Do Game 🎮 #1
1711897713,Silver,Grupo,https://chat.whatsapp.com/K4ryLu97TmzLSvVbpopbTG,120363402150960998@g.us,Promo de Grazi 💗 #25
1712874783,Silver,Grupo,https://chat.whatsapp.com/LIQYisA24wJ0zw1ZYSoa5t,120363423971278517@g.us,Ofertas do Nerd do Tempo #4
1738465308,Silver,Grupo,https://chat.whatsapp.com/HbFwDMJx0AVC31FJN6XwE1,120363119174045611@g.us,⚡️ PROMODALUH | #1 🛍️🛒
1752757746,Silver,Grupo,https://chat.whatsapp.com/BrKgJs8ZfYe4Jq2Lxim0u5,120363194667572151@g.us,Comprinhas de Casa✨ #1
1752757746,Silver,Grupo,https://chat.whatsapp.com/Bs4fqiU2Pn14a9S3KYT9n0,120363388503702252@g.us,Comprinhas de Casa ✨ #13
1752757746,Silver,Grupo,https://chat.whatsapp.com/BVkeus8eGVkITYpjpoEmz5,120363418489407290@g.us,Comprinhas de Casa ✨ #20
1752757746,Silver,Grupo,https://chat.whatsapp.com/D5LO2POkYumBQIDa9b3uAC,120363415488574423@g.us,Comprinhas de Casa ✨ #19
1752757746,Silver,Grupo,https://chat.whatsapp.com/DFdDO8jkBoYFd5K8qaYYMD,120363213348727721@g.us,Comprinhas de Casa ✨ #5
1752757746,Silver,Grupo,https://chat.whatsapp.com/DjYI5QuWJZ4F08APlvTbD4,120363374941346206@g.us,Comprinhas de Casa ✨ #17
1752757746,Silver,Grupo,https://chat.whatsapp.com/EcCMCXfI8Wi3NkKOictKsH,120363218603672040@g.us,Comprinhas de casa✨ #3
1752757746,Silver,Grupo,https://chat.whatsapp.com/EKTq4CtxKwP7gZ6BTFYWuN,120363242794665252@g.us,Comprinhas de Casa ✨ #6
1752757746,Silver,Grupo,https://chat.whatsapp.com/EpDKEdwvmNRD7cxI3CELZt,120363388811617744@g.us,Comprinhas de Casa ✨ #14
1752757746,Silver,Grupo,https://chat.whatsapp.com/EQKVfyMYOnc6TFrBdviPtV,120363290538012661@g.us,Comprinhas de Casa ✨ #9
1752757746,Silver,Grupo,https://chat.whatsapp.com/EzSnE8ZllCaBLJKIPNTYkP,120363390663814913@g.us,Comprinhas de Casa ✨ #16
1752757746,Silver,Grupo,https://chat.whatsapp.com/GKuORmY2jclAgrB6Gqdw31,120363197914184829@g.us,Comprinhas de casa✨ #2
1752757746,Silver,Grupo,https://chat.whatsapp.com/JUSUpfthaRxJCPWIYzm2nq,120363373246523677@g.us,Comprinhas de Casa ✨ #15
1752757746,Silver,Grupo,https://chat.whatsapp.com/KM8ibr3kpAc9SXLFKlFDVr,120363267551170032@g.us,Comprinhas de Casa ✨ #8
1752757746,Silver,Grupo,https://chat.whatsapp.com/KNKJfnnvrMf9xv0DF4ssi6,120363239471686874@g.us,Comprinhas de Casa ✨ #7
1752757746,Silver,Grupo,https://chat.whatsapp.com/L5EQXcJA9Xv1q04GRyZwGg,120363208485054221@g.us,Comprinhas de casa✨ #4
1752757746,Silver,Grupo,https://chat.whatsapp.com/LfGZKe1Eld27e0fC7xsWak,120363358034738843@g.us,Comprinhas de Casa✨ #10
1763078011,Bronze,Canal,https://whatsapp.com/channel/0029Vaa8YsH1t90Z0iZKB33u,120363279377332711@newsletter,Promo De Livro 📚 Ofertas e Cupons
1768622098,Gold,Grupo,https://chat.whatsapp.com/BS0HZuhXh6P7kRoI1gEqER,120363407226581518@g.us,Espionando Fitness #49
1768622098,Gold,Grupo,https://chat.whatsapp.com/GLkH0HN0GuULUVZzmAIjIi,120363422072322074@g.us,Espionando Promos #57
1768622098,Gold,Grupo,https://chat.whatsapp.com/GPoq3zgqT5ALWMuBzX5o2V,120363043715258119@g.us,Espionando Promos #06
1768622098,Gold,Grupo,https://chat.whatsapp.com/JYdrnvd2obFHKhSZ4AaOOv,120363402277131068@g.us,Espionando Baby #07
1776938790,Bronze,Grupo,https://chat.whatsapp.com/GPmBCLglPFY5S6EUvXMUsE,120363405713866845@g.us,Dicas de ofertas 70
1787797281,Gold,Grupo,https://chat.whatsapp.com/EdhCcrHP1qU2zLOv2Sv4jP,120363415723651662@g.us,Cupons de Pobre 🎟️
1799164964,Silver,Grupo,https://chat.whatsapp.com/Bck17o0khjQ3DcQd6NFxkY,120363420810036647@g.us,Promodoscaras 😎 5
1799164964,Silver,Grupo,https://chat.whatsapp.com/DHbUCcY6a5k4fUFaGy8P0L,120363401272359137@g.us,@Promoanabeltran 40 💖 Beleza
1799164964,Silver,Grupo,https://chat.whatsapp.com/GidwuHyYUVU6i0AbaWdZ4C,120363423129986713@g.us,@Promoanabeltran 👗 Moda  10
1799164964,Silver,Grupo,https://chat.whatsapp.com/LcO9yIwp0BzIgkTp4KGbbT,120363403895276592@g.us,@Promoanabeltran 15 🏡 Casa
1815084683,Gold,Grupo,https://chat.whatsapp.com/IUHQ3hfZaHXKyEOjcUSEhr,120363327812391365@g.us,PROMO DELAS | 32 🛍️
1827399957,Bronze,Canal,https://whatsapp.com/channel/0029Va5C6Wk5kg74RSMcIN0z,120363179635648067@newsletter,Canal 21onze Promocao e Comercio ltda | Cupons e Promoções De Tênis De Basquete
1827399957,Bronze,Canal,https://whatsapp.com/channel/0029Vb9W1iV0AgWFhNy53c0c,120363409396554996@newsletter,Canal 21onze Promocao e Comercio ltda | Melhores Promos Mercado Livre
1833043019,Silver,Grupo,https://chat.whatsapp.com/LyXmhuBHKDN9NZVi9SJpJ8,120363237672637679@g.us,Achadinhos da Bia 48
1850405221,Bronze,Grupo,https://chat.whatsapp.com/GYHxYX0OiWLBGUVhXp4dOI,120363420778988065@g.us,OFERTAS DO Gui ! #8
1856859073,Bronze,Canal,https://www.whatsapp.com/channel/0029VavQ9i68aKvEJa01Si0s,120363343648521112@newsletter,MAXHOBBY OFERTAS | DRONES | RC | ELETRÔNICOS
1864837598,Bronze,Grupo,https://chat.whatsapp.com/GtHgprWN4LyHsyz3fNM2lh,120363420491197028@g.us,Canal da Luiza #3
1875530332,Bronze,Grupo,https://chat.whatsapp.com/FTsTDhuG2dw07UlqtSwy4H,120363406603112373@g.us,LINKS & CUPONS #2
1885573171,Silver,Grupo,https://chat.whatsapp.com/B7B7IOWYF3zJrnOcCsT0lE,120363401602908578@g.us,Grupo de Ofertas - Talk PC #12
1890797680,Gold,Canal,https://www.whatsapp.com/channel/0029VaEigmzIN9iuUTdlum27,120363198398150660@newsletter,Tênis Certo Cupons e Promoções
1909872740,Bronze,Grupo,https://chat.whatsapp.com/JMXb0p4jSL4ISVSQXlP9Yj,120363418830497132@g.us,Musas da promo #20
1946020572,Bronze,Grupo,https://chat.whatsapp.com/LjxdpPAT9K378B0TTJSCEG,120363030786705149@g.us,Mina da Promoção #1
1947955373,Silver,Grupo,https://chat.whatsapp.com/Hxfay43oaJJ45xfc7phl30,120363324025660689@g.us,Guerra Deals Fit [01] 🥇
1954038151,Bronze,Grupo,https://chat.whatsapp.com/JPppTZPZHUyLM5kkp6YVUA,120363280279306514@g.us,🔥Sr promoções
2002635933,Silver,Grupo,https://chat.whatsapp.com/GzGvOekOI1nLFI1oqhUrKI,120363406342351434@g.us,#D1 Compare Baby - Promos
2018031282,Silver,Grupo,https://chat.whatsapp.com/HOvyBiFTiGHLVpyKYV3QQO,120363406155281167@g.us,Descontinho de Mamãe | 82 🍼
2018286552,Bronze,Grupo,https://chat.whatsapp.com/B7oYpsK9ysED1orpEmEEKM,120363422770410114@g.us,ROSLEON - Ofertas 14
2046114897,Silver,Canal,https://whatsapp.com/channel/0029VaH1sTrC6Zvonv3LRT0d,120363205520499616@newsletter,Promosday - Promoções
2057503925,Gold,Grupo,https://chat.whatsapp.com/GfQptqIzC4SJCywtHvqtKw,120363406277834019@g.us,200# Ofertas da Casa Moderna
2066492086,Bronze,Grupo,https://chat.whatsapp.com/CHDLYYRxesw6o8gWMowQHj,120363390190361779@g.us,Achadinho da Loe #16
2070668423,Bronze,Grupo,https://chat.whatsapp.com/EOCkkuI3Rgq2vdqg8DRT2i,120363420342493495@g.us,Car Style Promoções - 2
2070668423,Bronze,Grupo,https://chat.whatsapp.com/Fj6sdBmyuLSAvYhjq2fwN1,120363422304960929@g.us,Car Style Promoções - 4
2070668423,Bronze,Grupo,https://chat.whatsapp.com/GlmyD91eQQkBrmQZgCaliT,120363422801542564@g.us,Car Style Promoções - 3
2070668423,Bronze,Grupo,https://chat.whatsapp.com/HGQZlnASDjC68rOESnXL3E,120363422563344198@g.us,Car Style Promoções
2070668423,Bronze,Canal,https://whatsapp.com/channel/0029Vb6sxlo7j6fxoojXxs2Y,120363403568252354@newsletter,Car Style Promoções
2159634895,Bronze,Grupo,https://chat.whatsapp.com/FC8clNGNPFC1IJ6TXVYebL,120363420295739084@g.us,Estilo Masculino | Ofertas & Achados
2191021575,Bronze,Grupo,https://chat.whatsapp.com/KJvkLUUQ2HvCUcNML1lZ8G,120363425302778855@g.us,Grupo De Promo Enxoval #42
2205602295,Bronze,Grupo,https://chat.whatsapp.com/E8SVTxjDOHd9xkfiSH7en8,120363419118480448@g.us,#6 Mimos e Ofertas Baby
2219662011,Bronze,Grupo,https://chat.whatsapp.com/Epj3WvBjHTLFxjrojXM81Q,120363168713889642@g.us,TRAIA DA CHINA - 1
2219662011,Bronze,Grupo,https://chat.whatsapp.com/HqBZEiWEfhoEBKviBFeOKE,120363041017419843@g.us,TRAIA DA CHINA RESENHA
2219662011,Bronze,Grupo,https://chat.whatsapp.com/J5VsotjrWD1D2JkSytlAAw,120363040652754546@g.us,DUARIMPORTS - 1
2221972417,Silver,Grupo,https://chat.whatsapp.com/DekiE4B0VQZLA1xe720OI3,120363423937542871@g.us,VERSATIL PERFUMES #25
2226978285,Silver,Grupo,https://chat.whatsapp.com/B52LpA755qvIEAvYYLxO0S,120363059017413443@g.us,Promos Chique Grupo 25
2226978285,Silver,Grupo,https://chat.whatsapp.com/BrqNS2g6TLEIMQIxCKl9OF,120363044788177535@g.us,Promos Chique Grupo 14
2226978285,Silver,Grupo,https://chat.whatsapp.com/F7cKniHMUBi25IsCOSVRti,120363040914059569@g.us,Promos Chique Grupo 1
2226978285,Silver,Grupo,https://chat.whatsapp.com/J0d39RNAv141fLnhxszxbh,120363343991686064@g.us,Promos Chique Grupo 40
2226978285,Silver,Grupo,https://chat.whatsapp.com/LWiR30uknkM5FMrrvC7bd9,120363336114980256@g.us,Promos Chique Grupo 39
2238686778,Bronze,Grupo,https://chat.whatsapp.com/IInMSA5U8EZIyFdd0NOPqS,120363027958097652@g.us,Outlet Das Promoções 👥
2238686778,Bronze,Canal,https://whatsapp.com/channel/0029VaXITW29Gv7P9eQYGU21,120363272782306717@newsletter,Outlet Das Promoções | Ofertas | Cupons | Achadinhos | Memes
2284013461,Bronze,Canal,https://www.whatsapp.com/channel/0029VamzgNhGJP8Dd5kG1d2U,120363346295511981@newsletter,Oferta na Sho 🎟️
2296094924,Silver,Grupo,https://chat.whatsapp.com/EMCm5qR8XJCJlhpteajRUf,120363406537322090@g.us,Promos Clube do Homem | 59
2342750641,Bronze,Grupo,https://chat.whatsapp.com/JLCk1S4Wjm37G29BHwfNbu,120363199843919087@g.us,Várias Promos 77 ✨
2354114877,Bronze,Grupo,https://chat.whatsapp.com/BKJjETRMnFl4xFGtcuIJBh,120363417028376375@g.us,04/ECONOMIZANDO COM O TIO
2354114877,Bronze,Grupo,https://chat.whatsapp.com/CKfGjTXDqPiLyZchXT8diV,120363419797237329@g.us,05/ECONOMIZANDO COM O TIO
2354114877,Bronze,Grupo,https://chat.whatsapp.com/EWovyDl7ilf2aHeQSkskp1,120363424706991165@g.us,17/ ECONOMIZANDO COM O TIO
2354114877,Bronze,Grupo,https://chat.whatsapp.com/F1jXGKSRDmk5uD8OO8aPke,120363374097683101@g.us,03/ECONOMIZANDO COM O TIO
2354114877,Bronze,Grupo,https://chat.whatsapp.com/Gm02cjuPYCn57Hri403TbK,120363368954383421@g.us,ECONOMIZANDO COM TIO/OFERTAS GERAIS
2354114877,Bronze,Grupo,https://chat.whatsapp.com/Ifpsnjy1n9YGdYDidIM64s,120363370703150326@g.us,02/ ECONOMIZANDO COM O TIO
2354114877,Bronze,Grupo,https://chat.whatsapp.com/JgguZurb4E6KxYXkXLH4VY,120363403266730251@g.us,16/ ECONOMIZANDO COM O TIO
2359144247,Bronze,Canal,https://whatsapp.com/channel/0029VaCY2pE9mrGgKBr1Ba37,120363192153036190@newsletter,Mi&Promo! ❤️‍🔥🛍️✨
2378704472,Bronze,Grupo,https://chat.whatsapp.com/FuNEn2SXIOc0LEFaNoaxNP,120363423736707017@g.us,🟡 OFERTAS - Resenha do Heitor
2393086063,Gold,Grupo,https://chat.whatsapp.com/Ey0PyDtzhYC71HAguVRdEq,120363399516513048@g.us,Economia Beauty #14
2417930507,Bronze,Grupo,https://chat.whatsapp.com/GuUXqglkSDP4B3FMUCdG7A,120363404490988467@g.us,Grupo #1 - Ofertas Bate-papo Automotivo
2418855877,Silver,Grupo,https://chat.whatsapp.com/Fm2AoR51NBt0vqP7jWjGkV,120363026803060404@g.us,ALERTA DE CUPONS 50 lll
2434968281,Bronze,Grupo,https://chat.whatsapp.com/CtY9K8iRnsxBMBlgkRmsZr,120363406389855345@g.us,Coruja Ofertas 🦉 [23]
2458708537,Bronze,Grupo,https://chat.whatsapp.com/BjbrMJllHTc5dDZijPOaXY,120363421553665387@g.us,VELAR OFERTAS (Perfumes) #4
2458708537,Bronze,Grupo,https://chat.whatsapp.com/DYkJuFIaTDvHg3gWjUyoib,120363416856093257@g.us,VELAR OFERTAS (Perfumes) #2
2458708537,Bronze,Grupo,https://chat.whatsapp.com/FKtpjijzqJT2kdP1BLXHEl,120363364641690430@g.us,VELAR OFERTAS (Perfumes) #1
2458708537,Bronze,Grupo,https://chat.whatsapp.com/FO7VfWeSi8V5AxYmINNlUx,120363420529141450@g.us,VELAR OFERTAS (Perfumes) #3
2458708537,Bronze,Grupo,https://chat.whatsapp.com/GBPPGJdNVWvDovnxcXTAvA,120363418306418149@g.us,VELAR OFERTAS (Gerais) 🔗
2458708537,Bronze,Grupo,https://chat.whatsapp.com/KCzwUm1AkcRJlV3GctDBJF,120363420315808363@g.us,VELAR OFERTAS (Perfumes) #5
2472950551,Silver,Grupo,https://chat.whatsapp.com/EhPdIrMJWgyKhwKLN6dqhg,120363404112441252@g.us,🔔 Grupo Oficial do Canal MARCENARIA PARA TODOS - CUPONS E PROMOÇÕES PONTUAIS.
2478895056,Bronze,Grupo,https://chat.whatsapp.com/Feh70ysRgRb3HTdcEDDcVz,120363298348143753@g.us,POKUPOM
2478895056,Bronze,Canal,https://whatsapp.com/channel/0029Vb7RDlN17Emr5aQBAJ24,120363406350826656@newsletter,Pokupom
2487802727,Silver,Grupo,https://chat.whatsapp.com/Lam45hlUcRv1L7ASr9YGQh,120363419687830891@g.us,MegaPromoções - Tech #8
2514893588,Gold,Grupo,https://chat.whatsapp.com/ENZyzx8XW4fFjRvvBcaLxA,120363402740530458@g.us,PromoHub - Baby #189 👶🏻
2526989064,Bronze,Grupo,https://chat.whatsapp.com/Cli01heBv4mAGFgx0U9aSH,120363043513980511@g.us,GALERA NERD OFERTAS🇨🇳🇧🇷
2526989064,Bronze,Grupo,https://chat.whatsapp.com/KWaBwyMo8B3IwaxdKN6dPl,120363421838606247@g.us,GALERA NERD OFERTAS #2 🇧🇷🤓
2534577851,Silver,Grupo,https://chat.whatsapp.com/I2L0dBamOZFFwbhjc1G2Ce,120363402561424123@g.us,PROMOS CASA DICASGIO 8 🏠🫖🫙
2540945911,Silver,Grupo,https://chat.whatsapp.com/Hcmk7fXvGITERdK2bUhvMk,558194454589-1510852653@g.us,Cheiro de Desconto #1 💸
2540945911,Silver,Grupo,https://chat.whatsapp.com/Hy96KNZxR1q44TzLhf8IBk,120363026888020320@g.us,PROMOS DAY 115
2560834610,Bronze,Grupo,https://chat.whatsapp.com/CU4t0shoiYj3uyYBkRVcu5,120363401180966269@g.us,PROMOS LETÍCIA SWEET CAKE
2560834610,Bronze,Grupo,https://chat.whatsapp.com/EgslnhMPRLK5ZzusjXODKK,120363401417202042@g.us,LETÍCIA DESCONTOS #3
2560834610,Bronze,Grupo,https://chat.whatsapp.com/H52JfuCp6j2AIpl05Xmn6h,120363418642994537@g.us,LETÍCIA DESCONTOS #2
2577473496,Bronze,Grupo,https://chat.whatsapp.com/DD9SxYdPU9j5jMhigzNA9j,120363427146742265@g.us,Afiliados - Fábrica de Vendedores 🚀
2595529889,Gold,Grupo,https://chat.whatsapp.com/JTIjC3SyVjDGW1WynEVlKa,120363400183929285@g.us,Ofertas e Promoções - Escolha Certa #5
2644774232,Gold,Grupo,https://chat.whatsapp.com/Ha3nYpCOVd95IyxsSift1a,120363418883747725@g.us,#12 Achados de Tênis
2644774232,Gold,Grupo,https://chat.whatsapp.com/IOz3lbTKemQA1raEY1Gjoq,120363419720426514@g.us,#77 Achados de Tênis
2648870365,Bronze,Grupo,https://chat.whatsapp.com/ExAToQ1RvJ40fG9eylzdJd,120363393645301059@g.us,BESTIES PROMOS 🛍️ #46
2648870365,Bronze,Grupo,https://chat.whatsapp.com/FptHSIHBIc4I1q7RoxqxK1,120363291151925462@g.us,BESTIES PROMOS 🛍️
2650443175,Gold,Grupo,https://chat.whatsapp.com/DnSbf2Wl38j49jVjXPElGw,120363292884896284@g.us,MAGO DAS PROMOS 🧙‍♂️ #01
2651081363,Silver,Grupo,https://chat.whatsapp.com/JA70JzSvVvv5J1OlX8P61S,120363420855768099@g.us,#07 MAENO PROMOÇÕES
2669248973,Gold,Grupo,https://chat.whatsapp.com/IyVPibpXIDVKJZKRdVzXbW,120363424654471093@g.us,✨PROMOS DAS CHEIROSAS ✨ By Annalu 💕 #75
2671243577,Silver,Grupo,https://chat.whatsapp.com/G5FCYE83btJ91MqwcV3ni2,120363421704890594@g.us,SÓ PERFUMES ORIGINAIS | 41
2683269260,Gold,Grupo,https://chat.whatsapp.com/Iv120b4mhWRLGVdAgqiLrH,120363423507888423@g.us,Grupo Oficial de Ofertas #216 🛍️
2697350057,Silver,Grupo,https://chat.whatsapp.com/Ekvo0DCDTNz5ZWf6SCxvnD,120363424034906889@g.us,TênisLinks 103🔗
2716163380,Silver,Grupo,https://chat.whatsapp.com/IISYrvFmFYYD0fABnhCUlr,120363420690760371@g.us,NP promos 87
2901295274,Silver,Grupo,https://chat.whatsapp.com/GguJ0QtVOgJJPZ33g25Jf8,120363420239795170@g.us,ACHADOS DA RAINA #12
2907265272,Bronze,Grupo,https://chat.whatsapp.com/GLLMaVmvLLNAvOJgOxN2Oo,120363403738288700@g.us,#10 Garimpando com a Day 🛍️
2908237301,Silver,Grupo,https://chat.whatsapp.com/JCQYYZxE3zT4WmG6jFWEdQ,5512988520591-1489189007@g.us,PROMO PARA TENISTAS | 33
2950832623,Bronze,Canal,https://whatsapp.com/channel/0029Vb6TeYy3AzNQ4g92kp3J,120363420222454900@newsletter,OQMDV PROMOS🏷️
2950832623,Bronze,Canal,https://www.whatsapp.com/channel/0029Vb6TeYy3AzNQ4g92kp3J,120363420222454900@newsletter,OQMDV PROMOS🏷️
1231600621,B2B,Canal,https://whatsapp.com/channel/0029Va9je3HCsU9LtD1o6Y1R,120363181057510667@newsletter,Achados do Tecnoblog | Ofertas de tecnologia
275692518,B2B,Canal,https://www.whatsapp.com/channel/0029VajMO5Y4Crfd9sUv321p,120363297880449385@newsletter,TecMundo Guia de Compras
1352030962,B2B,Canal,https://www.whatsapp.com/channel/0029Va8w71Y9xVJhPriudt0q,120363194378500802@newsletter,Canaltech Ofertas
2952669306,B2B,Canal,https://www.whatsapp.com/channel/0029Va9uMqc8kyyGgzaKR93A,120363163378360199@newsletter,Ofertas | Olhar Digital
2319470805,B2B,Grupo,https://chat.whatsapp.com/LAQB5ZrfGcO7svEcZlkpij,558496947085-1607736966@g.us,Pechinchou - 236
1462755273,B2B,Grupo,https://chat.whatsapp.com/HXjAvm4sRrV1x56fZvTSEt,120363421659531796@g.us,Achadinhos Pelando VIP #7
1484485184,B2B,Grupo,https://chat.whatsapp.com/CpCCB70TN5F4c8qxV8Jhfo,120363423297045925@g.us,Tudo com Desconto #3
1568385210,B2B,Grupo,https://chat.whatsapp.com/CVvA9Qu8uDVJeihkSOOqoG,120363423396514595@g.us	#28,Melhores Descontos 🛒
1029902351,B2B,Grupo,https://chat.whatsapp.com/HlZ48tgFzxB3dd6HfSS5KG,554299614855-1574987193@g.us,Descontos Top - Geral 9
79019768,B2B,Grupo,https://chat.whatsapp.com/ItTvOV3OIjk0GpMZzpDfd0,120363418416231901@g.us,Bike Radar #8 - Ofertas de ciclismo em primeira mão!
1374758175,B2B,Grupo,https://chat.whatsapp.com/H53rFiGXSx99iLqbVDjBlC,120363404000865338@g.us,PromoTop - 85
